bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
1620,The Night Gardener,George Pelecanos,3.63,0316156507,9780316156509,eng,372,3941,353
1622,A Midsummer Night's Dream,William Shakespeare-Barbara A. Mowat-Paul Werstine-Catherine Belsey,3.94,0743477545,9780743477543,eng,298,371813,5196
1624,West with the Night,Beryl Markham,4.19,0865471185,9780865471184,eng,294,23110,2370
1625,Twelfth Night,William Shakespeare,3.98,0743482778,9780743482776,eng,220,133832,2321
1627,Brokeback Mountain,Annie Proulx,3.94,0743271327,9780743271325,eng,55,23424,1595
1629,Close Range: Brokeback Mountain and Other stories,Annie Proulx,3.99,0007205589,9780007205585,en-GB,318,466,65
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,3.99,0142000280,9780142000281,en-GB,267,95950,3597
1635,Execution: The Discipline of Getting Things Done,Larry Bossidy-Ram Charan-Charles Burck,3.86,0609610570,9780609610572,en-US,278,21120,337
1642,Formas breves,Ricardo Piglia,4.16,843392463X,9788433924636,spa,144,210,27
1643,El último lector,Ricardo Piglia,4.12,8433968777,9788433968777,spa,209,301,20
1645,Money to Burn,Ricardo Piglia-Amanda Hopkinson,3.75,1862076650,9781862076655,eng,209,66,12
1646,Respiración artificial,Ricardo Piglia,3.96,8433924710,9788433924711,spa,218,1188,71
1654,Plata quemada,Ricardo Piglia,3.75,8433924621,9788433924629,spa,227,1003,54
1658,American Government: Continuity and Change  Alternate Edition,Karen  O'Connor-Larry J. Sabato,2.95,0321317106,9780321317100,eng,664,0,0
1664,Essentials of American and Texas Government: Continuity and Change,Karen  O'Connor-Larry J. Sabato,3.50,0321365208,9780321365200,eng,854,0,0
1667,El túnel,Ernesto Sabato,4.05,8432216429,9788432216428,spa,159,405,52
1677,Sobre héroes y tumbas,Ernesto Sabato,4.27,9500716054,9789500716055,spa,547,6294,165
1681,The Confessions (Works of Saint Augustine 1),Augustine of Hippo-John E. Rotelle-Maria Boulding,3.91,1565480848,9781565480841,eng,416,138,24
1684,The City of God,Augustine of Hippo-Thomas Merton-Marcus Dods,3.92,0679783199,9780679783190,eng,905,99,15
1685,The Enchiridion on Faith Hope and Love (Augustine Series 1),Augustine of Hippo-Bruce Harbert-John E. Rotelle,4.04,1565481240,9781565481244,eng,144,251,19
1686,Augustine of Hippo: A Biography,Peter R.L. Brown,4.27,0520227573,9780520227576,en-US,576,1557,95
1692,The Political Writings of St. Augustine,Augustine of Hippo-Henry Paolucci-Dino Bigongiari,3.83,0895269414,9780895269416,eng,384,0,0
1693,On Christian Doctrine,Augustine of Hippo-D.W. Robertson Jr.,4.01,0024021504,9780024021502,eng,191,2213,60
1698,Confessions  Books 1-13,Augustine of Hippo-Peter R.L. Brown-Frank Sheed,3.91,0872201864,9780872201866,eng,296,73,9
1702,Saint Augustine,Garry Wills,3.53,0143035983,9780143035985,eng,176,257,30
1703,Augustine: A Very Short Introduction,Henry Chadwick,3.74,0192854526,9780192854520,eng,144,219,31
1707,On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1),Augustine of Hippo-Boniface Ramsey-Edmund Hill,3.94,1565482018,9781565482012,eng,540,26,2
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.06,0060934913,9780060934910,eng,302,2428,275
1710,Confesiones de un chef,Anthony Bourdain,4.06,8466308954,9788466308953,spa,478,10,0
1713,The Metamorphoses of Ovid,Ovid-Allen Mandelbaum,4.05,0156001268,9780156001267,eng,559,685,62
1715,Metamorphoses,Ovid-David Raeburn-Denis Feeney,4.05,014044789X,9780140447897,eng,723,46550,716
1717,Tales from Ovid,Ovid-Ted Hughes,4.23,0571191037,9780571191031,eng,264,174,19
1718,Metamorphoses,Ovid-Bernard Knox-Charles    Martin,4.05,0393058107,9780393058109,eng,624,27,8
1720,Ovid's Metamorphoses: Books 1-5,Ovid-William Scovil Anderson,4.25,0806128941,9780806128948,eng,584,220,16
1721,Ovid’s Metamorphoses: Books 6-10,Ovid-William Scovil Anderson,4.30,0806114568,9780806114569,eng,560,31,3
1722,Latin Via Ovid: A First Course,Norma Goldman-Jacob E. Nyenhuis,4.38,0814317324,9780814317327,en-US,524,76,8
1725,The Art of Love and Other Poems,Ovid-J.H. Mozley-G.P. Goold,4.02,0674992555,9780674992559,eng,400,93,4
1728,The Poems of Exile: Tristia and the Black Sea Letters,Ovid-Peter Green,4.12,0520242602,9780520242609,eng,451,412,14
1729,Metamorphoses: Volume 2  Books IX-XV,Ovid-Frank Justus Miller,4.57,0674990471,9780674990470,eng,499,60,4
1730,Metamorphoses: Volume I  Books I-VIII,Ovid-Frank Justus Miller,4.42,0674990463,9780674990463,eng,496,757,14
1731,Practice! Practice!: A Latin Via Ovid Workbook (Revised Ed.),Norma Goldman-Michael  Rossi,4.08,0814326110,9780814326114,eng,152,12,0
1744,Tibullus: A Commentary,Michael C.J. Putnam,3.67,0806115602,9780806115603,eng,222,6,1
1750,Dionysiac Poetics and Euripides' Bacchae,Charles Segal,4.62,069101597X,9780691015972,eng,440,12,0
1752,Antigone,Sophocles-Reginald Gibbons-Charles Segal,3.63,0195143108,9780195143102,eng,197,33,5
1761,Antigone,Sophocles-Reginald Gibbons-Charles Segal,3.63,0195143736,9780195143737,eng,208,254,14
1771,Object-Oriented Programming in C++,Richard Johnsonbaugh-Martin Kalin,4.07,0130158852,9780130158857,eng,640,14,0
1772,The Tower,Richard Martin Stern,3.45,0446594342,9780446594349,eng,302,241,19
1796,The Iliad,Homer-Robert Fitzgerald,3.85,1857150600,9781857150605,eng,594,22,2
1800,Love  Sex & Tragedy: How the Ancient World Shapes Our Lives,Simon Goldhill,3.76,0226301192,9780226301198,eng,345,120,15
1801,Reading Greek Tragedy,Simon Goldhill,4.04,0521315794,9780521315791,eng,302,27,2
1804,Who Needs Greek? Contests in the Cultural History of Hellenism,Simon Goldhill,3.40,0521011760,9780521011761,eng,334,10,1
1805,Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture),Simon Goldhill,3.75,0521479347,9780521479349,eng,212,11,0
1814,2012: The Return of Quetzalcoatl,Daniel Pinchbeck,3.41,1585424838,9781585424832,en-US,408,1395,219
1815,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,Daniel Pinchbeck-Lee Fukui,4.06,0767907434,9780767907439,en-US,336,2700,167
1817,Breaking Open the Head: A Psychedelic Journey from Cynicism to Shamanism,Daniel Pinchbeck,4.06,0007149611,9780007149612,eng,336,46,2
1823,Them: Adventures with Extremists,Jon Ronson,3.95,0743233212,9780743233217,eng,336,11066,778
1824,The Men Who Stare at Goats,Jon Ronson,3.60,0743270606,9780743270601,eng,259,9956,858
1839,Guns  Germs and Steel: The Fates of Human Societies,Jared Diamond,4.02,0393061310,9780393061314,eng,518,4269,405
1841,Armas  gérmenes y acero,Jared Diamond,4.02,848306667X,9788483066676,spa,588,175,23
1842,Guns  Germs  and Steel: The Fates of Human Societies,Jared Diamond,4.02,0739467352,9780739467350,eng,425,215744,7775
1843,Caught Inside: A Surfer's Year on the California Coast,Daniel Duane,3.87,0865475091,9780865475090,eng,256,603,60
1845,Into the Wild,Jon Krakauer,3.97,0385486804,9780385486804,eng,207,754275,17497
1846,Wild at Heart: Discovering the Secret of a Man's Soul,John Eldredge,3.92,0785268839,9780785268833,eng,256,55195,1515
1848,Wild Swans: Three Daughters of China,Jung Chang,4.25,0743246985,9780743246989,eng,562,69142,4103
1849,Wild Fire (John Corey  #4),Nelson DeMille,4.00,044657967X,9780446579674,eng,519,20270,917
1850,Born to Be Wild,Catherine Coulter,3.78,0515142395,9780515142396,eng,354,2403,112
1852,The Call of the Wild,Jack London,3.85,0439227143,9780439227148,eng,172,255627,6478
1853,Wild About Books,Judy Sierra-Marc Brown,4.17,037582538X,9780375825385,eng,40,4372,366
1856,In Web Design for Libraries,Charles P. Rubenstein,2.67,1591583667,9781591583660,eng,196,9,2
1869,Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich,3.62,0805063897,9780805063899,eng,240,163279,5673
1875,The History of Sexuality  Volume 1: An Introduction,Michel Foucault-Robert Hurley,4.04,0679724699,9780679724698,eng,176,14218,508
1877,The History of Sexuality 1: An Introduction,Michel Foucault-Robert Hurley,4.04,0394417755,9780394417752,eng,168,14,3
1878,The History of Sexuality  Volume 2: The Use of Pleasure,Michel Foucault-Robert Hurley,4.07,0394751221,9780394751221,eng,304,2827,68
1879,The History of Sexuality  Volume 1: The Will to Knowledge,Michel Foucault-Robert Hurley,4.04,0140268685,9780140268683,eng,168,286,25
1883,The History of Sexuality  Volume 2: The Use of Pleasure,Michel Foucault-Robert Hurley,4.07,0140137343,9780140137347,eng,304,47,2
1886,Pride and Prejudice,Jane Austen-Tony Tanner-Vivien Jones,4.25,0141439513,9780141439518,eng,480,11552,1170
1887,The Making of Pride and Prejudice,Sue Birtwistle-Sue Conklin-Susie Conklin,4.43,014025157X,9780140251579,eng,128,3860,96
1888,Pride and Prejudice,Jane Austen,4.25,0192802380,9780192802385,eng,333,2369,259
1889,Pride & Prejudice,Jane Austen-Vivien Jones,4.25,0143036238,9780143036234,eng,392,1779,209
1891,Pride and Prejudice,Jane Austen-George Saintsbury-Hugh  Thomson,4.25,0486440915,9780486440910,eng,476,1131,167
1893,Pride and Prejudice,Jane Austen-Carol Howard,4.25,1593083246,9781593083243,eng,392,1563,166
1894,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,3.99,1400032806,9781400032808,eng,399,7271,1002
1896,Iceland: Land of the Sagas,David  Roberts-Jon Krakauer,3.72,0375752676,9780375752674,eng,160,315,36
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,4.15,0385494785,9780385494786,eng,368,327791,11023
1899,Under The Banner Of Heaven,Jon Krakauer,3.99,0965778401,9780965778404,eng,372,44,4
1902,In the Land of White Death: An Epic Story of Survival in the Siberian Arctic,Valerian Albanov-Jon Krakauer-David  Roberts-Alison Anderson-Валериан Альбанов,4.00,067978361X,9780679783619,eng,288,1836,124
1911,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,3.68,0374292795,9780374292799,eng,616,85459,2797
1914,La Tierra es plana: Breve historia del mundo globalizado del siglo XXI,Thomas L. Friedman,3.68,8427032226,9788427032224,spa,495,36,0
1925,The Avalanche Handbook,David McClung-Peter Schaerer,4.02,0898868092,9780898868098,eng,342,41,1
1931,Avalanche,Arthur J. Roth,3.65,0590422677,9780590422673,eng,144,260,35
1934,Little Women,Louisa May Alcott,4.06,0451529308,9780451529305,eng,449,1402458,15525
1935,Little Women,Louisa May Alcott-Scott McKowen,4.06,1402714580,9781402714580,en-CA,520,1319,122
1936,Little Women,Louisa May Alcott-Paula Danziger,4.06,0439101360,9780439101363,eng,562,422,40
1937,Little Women,Louisa May Alcott-Jessie Willcox Smith-Frank T. Merrill,4.06,0517221160,9780517221167,eng,389,151,8
1946,Little Women  Little Men  Jo's Boys,Louisa May Alcott-Elaine Showalter,4.31,1931082731,9781931082730,eng,1045,2949,82
1947,Little Women,Louisa May Alcott,4.06,1904633277,9781904633273,eng,327,74,8
1952,A Tale of Two Cities,Charles Dickens,3.83,0486406512,9780486406510,eng,293,901,74
1953,A Tale of Two Cities,Charles Dickens-Richard Maxwell-Saniye Güven-Sevil İnan Sönmez,3.83,0141439602,9780141439600,eng,489,693045,11614
1954,CliffsNotes Dickens' A Tale of Two Cities,Marie Kalil,3.49,0764586068,9780764586064,eng,128,35,10
1955,A Tale of Two Cities,Charles Dickens-Keith Cox-Cynthia Brantley Johnson,3.83,0743487605,9780743487603,eng,496,128,29
1957,A Tale of Two Cities,Charles Dickens-Gillen D'Arcy Wood,3.83,1593081383,9781593081386,eng,409,1255,172
1958,A Tale of Two Cities: Charles Dickens,SparkNotes,3.87,158663352X,9781586633523,eng,96,9,1
1959,A Tale of Two Cities,Charles Dickens-Gillen D'Arcy Wood,3.83,1593080557,9781593080556,en-US,429,709,87
1960,A Tale of Two Cities,Charles Dickens-Simon Schama,3.83,1857151437,9781857151435,eng,432,37,8
1970,A Tale of Two Cities,Lucinda Hawksley-Bob Harvey-Charles Dickens,3.88,079450390X,9780794503901,eng,160,22,2
1972,Den of Thieves,James B. Stewart,4.16,067179227X,9780671792275,en-US,592,9180,198
1973,Den of Thieves (Ad&d 2nd Edition),Wes Nicholson,3.29,0786903821,9780786903825,eng,96,7,0
1976,Den of Thieves (Cat Royal  #3),Julia Golding,4.21,1405228180,9781405228183,eng,416,1404,59
1982,Charles Dickens: Four Novels:  Great Expectations  Hard Times  A Christmas Carol  and A Tale of Two Cities,Charles Dickens,4.29,0517093391,9780517093399,en-US,848,31,2
1984,Bleak House,Charles Dickens-Mary Gaitskill-Hablot Knight Browne,4.01,0375760059,9780375760051,eng,887,1223,146
1985,David Copperfield,Charles Dickens-Gish Jen,3.98,0451530047,9780451530042,eng,928,352,18
1987,What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England,Daniel Pool,3.85,0671882368,9780671882365,en-US,416,4749,497
1988,Charles Dickens,Jane Smiley,3.81,0670030775,9780670030774,eng,224,524,78
1990,Martin Chuzzlewit,Charles Dickens-Patricia Ingham-Hablot Knight Browne,3.83,0140436146,9780140436143,eng,830,12722,365
1991,Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters),Jared Diamond,3.71,0465031269,9780465031269,eng,176,4256,253
1993,The Third Chimpanzee: The Evolution & Future of the Human Animal,Jared Diamond,4.05,0060183071,9780060183073,eng,407,57,1
1995,Colapso (Historias),Jared Diamond,3.93,8483066483,9788483066485,spa,752,66,10
1999,J.K.Rowling,Colleen Sexton,3.79,0822533898,9780822533894,eng,112,118,10
2000,Conversations with J.K. Rowling,Lindsey Fraser-J.K. Rowling,3.99,0439314550,9780439314558,eng,96,4184,85
